User_ID,User_ID2,Age_Ordinal,Gender_Ordinal,Occupation,City_Category_Ordinal,Marital_Status,Purchase
1002118,1002118,2,13,14,1,1,512281
1002119,1002119,3,13,4,2,0,1104102
1002121,1002121,6,13,13,3,1,886060
1002122,1002122,3,13,12,3,1,1025231
1002123,1002123,3,6,0,3,1,170517
1002124,1002124,2,13,0,2,1,3543720
1002125,1002125,3,13,3,3,0,1398762
1002126,1002126,6,13,14,3,1,382646
1002127,1002127,1,13,4,3,1,671669
1002128,1002128,4,6,1,3,0,112393
1002129,1002129,2,13,5,2,0,1587232
1002130,1002130,4,13,0,3,1,289794
1002131,1002131,2,13,0,2,0,1885996
1002132,1002132,6,13,14,3,1,392479
1002133,1002133,0,6,10,3,0,93562
1002134,1002134,1,13,10,2,0,329348
1002135,1002135,5,13,1,3,0,61738
1002136,1002136,3,13,18,3,0,802001
1002137,1002137,0,6,10,3,0,495468
1002138,1002138,1,6,4,3,0,381797
1002139,1002139,5,6,3,2,1,290842
1002140,1002140,4,13,14,3,1,1053728
1002141,1002141,5,6,16,3,1,126864
1002142,1002142,4,6,14,3,1,447679
1002143,1002143,1,13,4,2,0,625043
1002144,1002144,1,13,0,3,1,432283
1002145,1002145,1,13,10,3,1,1238491
1002146,1002146,1,13,2,3,1,821730
1002147,1002147,1,6,0,2,0,543710
1002148,1002148,1,6,0,2,1,1399436
1002149,1002149,2,13,0,3,0,270475
1002150,1002150,1,6,4,3,0,158554
1002151,1002151,6,13,13,3,1,150925
1002152,1002152,1,13,4,3,0,149108
1002153,1002153,1,13,16,2,0,1956791
1002154,1002154,2,13,12,3,1,322589
1002155,1002155,0,6,10,3,0,376353
1002156,1002156,1,13,19,3,0,1451373
1002157,1002157,1,6,3,3,0,669912
1002158,1002158,2,13,12,1,1,683288
1002159,1002159,5,6,14,1,1,217487
1002160,1002160,1,6,19,3,0,77353
1002161,1002161,3,6,2,3,1,571507
1002162,1002162,0,6,10,3,0,943751
1002163,1002163,1,13,0,3,1,818481
1002164,1002164,3,13,0,2,0,2633491
1002165,1002165,2,13,7,3,1,1481545
1002166,1002166,0,13,10,3,0,1257714
1002167,1002167,2,6,6,2,1,868266
1002168,1002168,0,13,10,2,0,1832054
1002169,1002169,0,13,0,3,0,130747
1002170,1002170,5,6,16,3,1,562132
1002171,1002171,3,13,0,1,0,596212
1002172,1002172,1,13,20,2,0,1899111
1002173,1002173,5,13,13,3,0,1555490
1002174,1002174,5,13,12,2,1,698055
1002175,1002175,2,13,4,3,0,1133853
1002176,1002176,0,13,19,2,0,881709
1002177,1002177,3,6,20,3,1,791660
1002178,1002178,4,13,14,3,0,936819
1002179,1002179,2,6,0,3,1,783196
1002180,1002180,2,13,12,2,1,2234253
1002181,1002181,2,13,0,2,1,3723189
1002182,1002182,2,6,4,3,1,117725
1002183,1002183,6,6,1,3,0,204374
1002184,1002184,1,13,4,3,0,192388
1002185,1002185,4,13,17,3,1,1540819
1002186,1002186,1,13,5,3,0,2029732
1002187,1002187,4,13,16,3,1,797676
1002188,1002188,1,6,19,2,0,1700470
1002189,1002189,0,13,10,1,0,185991
1002190,1002190,2,6,15,2,1,751967
1002191,1002191,1,13,4,3,0,137572
1002192,1002192,2,6,0,2,0,725372
1002193,1002193,0,13,10,3,0,168925
1002194,1002194,2,13,17,3,0,597127
1002195,1002195,0,13,10,1,0,1523262
1002196,1002196,2,13,12,3,1,204990
1002197,1002197,2,6,1,3,0,236177
1002198,1002198,3,6,9,3,0,290628
1002199,1002199,0,13,10,2,0,539673
1002200,1002200,3,13,1,3,0,396187
1002201,1002201,6,13,20,3,1,479253
1002202,1002202,0,6,10,3,0,261466
1002203,1002203,4,13,12,2,1,3455679
1002204,1002204,6,13,3,2,1,187017
1002205,1002205,2,6,7,1,1,1951554
1002206,1002206,4,13,7,2,1,701657
1002207,1002207,1,13,4,3,0,97442
1002208,1002208,2,13,0,3,0,1323820
1002209,1002209,3,13,7,1,1,96893
1002210,1002210,4,13,17,3,0,204446
1002211,1002211,4,13,6,3,1,1362687
1002212,1002212,1,13,4,1,1,415585
1002213,1002213,2,6,0,2,0,261784
1002214,1002214,2,6,1,3,1,408499
1002215,1002215,2,6,0,2,1,1133884
1002216,1002216,2,6,20,3,0,230742
1002217,1002217,0,13,10,3,0,201715
1002218,1002218,3,13,17,3,1,260749
1002219,1002219,2,13,6,3,0,990745
1002220,1002220,5,6,3,3,0,172359
1002221,1002221,6,13,17,2,1,923998
1002222,1002222,4,6,1,2,1,834016
1002223,1002223,2,13,2,2,1,2272697
1002224,1002224,2,13,12,3,1,228812
1002225,1002225,2,13,5,2,1,1952546
1002226,1002226,2,6,7,1,0,279897
1002227,1002227,5,13,14,3,1,335466
1002228,1002228,2,13,12,3,1,493558
1002229,1002229,4,13,0,3,0,133340
1002230,1002230,4,6,1,2,1,937049
1002231,1002231,5,13,11,2,1,2193948
1002232,1002232,2,13,14,2,1,2217582
1002233,1002233,3,6,3,2,1,798853
1002234,1002234,6,13,1,3,1,136825
1002235,1002235,0,13,10,3,0,665254
1002236,1002236,0,13,10,3,0,476614
1002237,1002237,3,6,6,2,0,2075333
1002238,1002238,2,6,4,2,0,363952
1002239,1002239,1,13,10,1,0,729527
1002240,1002240,4,13,12,3,1,866592
1002241,1002241,4,13,5,2,0,622080
1002242,1002242,1,13,4,1,0,1668515
1002243,1002243,4,13,2,3,1,331842
1002245,1002245,0,13,10,3,0,218674
1002247,1002247,4,13,2,2,1,1060461
1002248,1002248,3,6,12,3,0,496423
1002249,1002249,2,13,5,3,0,338739
1002250,1002250,1,13,19,1,1,254348
1002251,1002251,3,13,14,1,0,2163036
1002252,1002252,1,6,1,2,0,110700
1002253,1002253,5,6,0,3,0,267577
1002254,1002254,3,13,5,3,0,717636
1002255,1002255,3,6,6,2,1,854772
1002256,1002256,4,6,15,3,0,389961
1002257,1002257,1,6,4,2,0,183690
1002258,1002258,1,6,4,2,0,1659393
1002259,1002259,6,6,16,3,1,1272561
1002260,1002260,2,6,20,3,0,133589
1002261,1002261,2,13,5,3,0,1242376
1002262,1002262,4,13,17,3,1,929052
1002263,1002263,2,13,6,3,1,1288851
1002264,1002264,4,6,7,3,0,1566574
1002265,1002265,6,13,13,3,1,1569957
1002266,1002266,5,6,2,3,1,508060
1002267,1002267,6,6,13,3,1,266040
1002268,1002268,3,6,1,3,0,116586
1002269,1002269,4,6,0,2,1,121999
1002270,1002270,1,13,1,3,1,693772
1002271,1002271,5,13,14,1,0,2283239
1002272,1002272,2,13,0,3,0,812534
1002273,1002273,2,13,6,3,0,470540
1002274,1002274,1,13,2,2,0,211136
1002275,1002275,6,13,7,3,1,193236
1002276,1002276,6,13,13,3,1,734002
1002278,1002278,5,13,17,2,1,272235
1002279,1002279,5,13,7,2,1,1895807
1002280,1002280,6,13,6,2,1,321772
1002281,1002281,4,13,11,1,0,434670
1002283,1002283,3,13,18,3,1,165064
1002284,1002284,2,13,20,2,1,405638
1002285,1002285,0,6,10,2,0,228032
1002286,1002286,3,13,17,3,0,215890
1002287,1002287,6,13,0,3,1,113827
1002288,1002288,0,13,10,2,0,2182472
1002289,1002289,5,6,1,3,1,182761
1002291,1002291,4,13,1,3,1,248900
1002292,1002292,5,13,15,3,1,117960
1002293,1002293,6,6,3,2,1,1774966
1002294,1002294,6,13,13,2,0,325558
1002295,1002295,4,13,11,3,1,151117
1002296,1002296,2,6,6,3,1,145447
1002297,1002297,6,13,13,3,1,302687
1002298,1002298,3,13,17,3,0,597829
1002299,1002299,1,6,10,2,0,377869
1002300,1002300,6,13,13,2,1,328023
1002302,1002302,5,13,12,1,1,1328225
1002303,1002303,5,13,17,2,1,1870312
1002304,1002304,4,13,12,2,1,5157638
1002305,1002305,5,13,20,1,1,284149
1002306,1002306,1,6,4,1,0,346484
1002307,1002307,2,13,17,1,1,969229
1002308,1002308,4,6,16,1,1,407212
1002309,1002309,4,6,0,3,1,732227
1002310,1002310,4,13,12,2,1,574476
1002311,1002311,2,6,4,2,1,99789
1002312,1002312,4,13,0,3,1,231919
1002313,1002313,5,6,6,3,1,335670
1002314,1002314,2,6,1,1,0,149717
1002315,1002315,6,13,7,3,1,192846
1002316,1002316,3,13,0,2,0,908720
1002318,1002318,6,13,7,3,1,184380
1002319,1002319,3,13,7,1,0,249062
1002320,1002320,5,6,1,3,1,321617
1002321,1002321,2,13,7,2,1,491166
1002322,1002322,6,6,13,1,1,276658
1002323,1002323,3,13,3,2,1,1267401
1002324,1002324,3,13,17,3,0,467137
1002325,1002325,1,6,4,3,0,93301
1002326,1002326,1,13,4,3,0,345710
1002327,1002327,1,13,10,3,0,325558
1002328,1002328,6,13,7,3,1,182537
1002329,1002329,6,6,15,3,1,195457
1002330,1002330,4,13,7,1,1,620941
1002331,1002331,6,13,1,1,1,472938
1002332,1002332,6,13,14,2,0,297139
1002333,1002333,5,13,6,3,1,233714
1002334,1002334,6,6,7,2,1,1664070
1002335,1002335,5,13,17,1,0,587582
1002336,1002336,3,13,18,3,1,97953
1002337,1002337,3,13,17,2,0,528084
1002338,1002338,4,13,17,3,1,1181843
1002339,1002339,6,6,3,3,1,175633
1002340,1002340,3,13,2,1,0,2315929
1002341,1002341,6,13,1,1,0,288057
1002342,1002342,3,13,3,3,0,545639
1002343,1002343,4,6,1,3,1,139840
1002344,1002344,2,13,12,1,0,1029284
1002346,1002346,0,6,10,1,0,499963
1002347,1002347,3,13,1,3,0,167105
1002348,1002348,5,13,12,3,1,1005335
1002349,1002349,2,13,8,3,0,635174
1002350,1002350,1,13,4,3,1,613749
1002351,1002351,2,6,0,2,0,632478
1002352,1002352,5,13,13,2,1,312341
1002353,1002353,3,6,9,3,1,871860
1002354,1002354,3,13,11,2,1,460372
1002355,1002355,4,6,9,3,1,649785
1002356,1002356,5,6,16,2,1,92222
1002357,1002357,3,6,14,3,0,164680
1002358,1002358,6,6,6,2,0,169618
1002359,1002359,6,13,13,3,1,323894
1002360,1002360,5,13,6,1,1,171576
1002361,1002361,6,13,7,2,1,235784
1002362,1002362,2,13,14,1,0,224560
1002363,1002363,5,13,14,3,0,218736
1002364,1002364,6,6,9,3,1,108726
1002365,1002365,5,13,7,3,1,288074
1002366,1002366,4,6,16,3,1,271766
1002367,1002367,2,6,9,2,0,299795
1002368,1002368,6,6,13,3,0,1183756
1002369,1002369,3,13,14,2,1,320982
1002370,1002370,5,13,1,3,0,434182
1002371,1002371,3,6,7,3,0,420353
1002372,1002372,4,6,7,3,1,359351
1002374,1002374,2,13,14,2,0,1173240
1002375,1002375,5,6,7,3,0,179781
1002376,1002376,2,13,1,1,0,2180835
1002377,1002377,3,13,0,3,1,234813
1002378,1002378,2,13,3,3,1,1250194
1002379,1002379,1,13,18,3,0,163572
1002380,1002380,2,13,4,1,1,1978972
1002381,1002381,3,6,9,2,0,104174
1002382,1002382,5,13,13,2,0,309919
1002383,1002383,2,6,14,2,0,1882205
1002384,1002384,3,13,17,3,0,146701
1002385,1002385,4,6,2,2,0,110622
1002386,1002386,2,6,0,2,0,465922
1002387,1002387,2,13,17,3,0,419964
1002388,1002388,6,13,5,3,0,231198
1002389,1002389,2,13,16,1,1,1566967
1002390,1002390,2,6,6,3,0,300592
1002391,1002391,5,13,18,3,0,386189
1002392,1002392,6,6,3,2,1,154299
1002393,1002393,6,13,13,3,1,766966
1002394,1002394,3,13,6,2,1,468992
1002395,1002395,3,13,7,3,0,1102989
1002396,1002396,1,6,0,3,0,213434
1002397,1002397,3,6,11,2,0,365573
1002398,1002398,2,13,0,2,0,438450
1002399,1002399,3,13,17,3,0,137484
1002401,1002401,2,13,4,3,1,491940
1002402,1002402,4,13,17,2,0,2842474
1002404,1002404,1,13,7,3,0,627385
1002405,1002405,5,13,8,3,1,347575
1002406,1002406,6,6,12,3,1,457646
1002407,1002407,3,13,16,3,0,782612
1002408,1002408,4,6,1,3,1,436599
1002409,1002409,3,6,9,2,1,736670
1002410,1002410,6,13,7,3,1,526171
1002411,1002411,3,6,14,2,0,1730460
1002412,1002412,6,13,13,3,0,262889
1002413,1002413,6,6,7,3,1,176641
1002414,1002414,2,13,1,3,1,1387583
1002415,1002415,2,13,7,3,1,194188
1002416,1002416,4,13,7,3,1,259571
1002417,1002417,4,13,1,3,0,138623
1002418,1002418,0,6,10,2,0,236365
1002419,1002419,2,13,0,2,1,2457996
1002420,1002420,5,13,7,3,1,335763
1002421,1002421,3,13,7,3,1,512174
1002422,1002422,5,6,9,3,1,76740
1002423,1002423,4,6,9,3,1,286511
1002424,1002424,2,13,17,3,0,884374
1002425,1002425,3,6,14,2,1,297155
1002426,1002426,6,13,0,3,1,168824
1002427,1002427,2,6,14,3,0,621830
1002428,1002428,4,13,17,2,0,330947
1002429,1002429,2,13,2,1,1,665452
1002430,1002430,2,13,4,2,0,257911
1002431,1002431,2,6,4,1,0,67063
1002432,1002432,2,13,4,1,1,254390
1002433,1002433,2,13,4,1,0,158527
1002434,1002434,2,13,4,3,0,155367
1002435,1002435,2,13,4,1,1,850088
1002436,1002436,2,13,7,2,0,2009518
1002437,1002437,2,13,4,3,1,247994
1002438,1002438,3,13,1,1,0,908247
1002439,1002439,4,13,17,1,1,423725
1002440,1002440,5,13,17,3,1,99192
1002441,1002441,4,6,6,3,1,155843
1002442,1002442,3,13,17,3,0,100036
1002443,1002443,3,6,0,3,0,90970
1002444,1002444,4,6,4,2,1,351031
1002445,1002445,2,13,0,1,1,1665344
1002446,1002446,1,13,7,2,0,2257780
1002447,1002447,2,13,14,3,1,312630
1002449,1002449,6,13,13,1,1,130408
1002450,1002450,4,13,16,3,0,105007
1002451,1002451,4,13,12,3,1,792959
1002452,1002452,4,13,7,2,0,327606
1002453,1002453,2,13,7,2,0,3368025
1002454,1002454,1,13,0,2,0,1552962
1002455,1002455,3,13,7,1,0,681844
1002456,1002456,2,13,5,1,0,1787143
1002457,1002457,2,13,0,2,1,2480975
1002458,1002458,2,13,7,3,1,1005516
1002459,1002459,5,13,7,1,1,569455
1002460,1002460,5,6,1,3,1,323621
1002461,1002461,1,13,4,2,0,614512
1002462,1002462,3,13,1,2,0,1098964
1002463,1002463,2,13,7,3,0,678257
1002464,1002464,1,6,4,3,0,183944
1002465,1002465,5,13,6,3,1,1331003
1002466,1002466,2,13,15,2,0,1141487
1002467,1002467,0,13,10,3,0,184108
1002468,1002468,5,13,1,1,0,842992
1002469,1002469,2,13,4,2,0,400082
1002470,1002470,3,13,18,2,1,147620
1002471,1002471,5,13,13,3,1,186271
1002472,1002472,2,13,18,1,1,1498136
1002473,1002473,2,13,12,1,0,253795
1002474,1002474,2,13,12,3,0,223170
1002475,1002475,2,6,18,1,0,132512
1002476,1002476,5,13,12,3,1,293821
1002477,1002477,4,13,0,2,1,373562
1002478,1002478,5,13,1,1,0,1454452
1002479,1002479,2,6,1,3,0,206077
1002480,1002480,1,6,20,3,1,323568
1002481,1002481,3,13,14,3,0,643131
1002482,1002482,5,6,3,3,1,146570
1002483,1002483,6,13,13,3,1,393521
1002484,1002484,4,13,5,2,0,2514035
1002485,1002485,3,13,14,3,1,1260022
1002486,1002486,1,13,12,1,0,789035
1002487,1002487,4,13,7,2,1,231666
1002488,1002488,4,6,2,3,0,62250
1002489,1002489,3,6,9,2,0,1858258
1002490,1002490,2,13,12,2,1,137359
1002491,1002491,3,13,7,3,0,665971
1002492,1002492,4,6,2,3,1,500101
1002493,1002493,4,13,2,2,1,552781
1002494,1002494,1,13,4,3,0,141315
1002495,1002495,1,6,4,3,0,183504
1002496,1002496,5,13,1,2,0,2191713
1002497,1002497,5,6,14,1,1,626805
1002498,1002498,6,13,18,3,1,758980
1002499,1002499,5,13,0,3,1,315911
1002500,1002500,6,13,1,2,0,974049
1002501,1002501,2,13,15,2,0,476505
1002502,1002502,6,13,13,2,1,101197
1002503,1002503,3,13,17,3,1,884599
1002504,1002504,2,13,7,1,1,1687962
1002505,1002505,2,13,7,1,1,230883
1002506,1002506,2,6,14,1,0,1099457
1002507,1002507,2,13,4,1,1,4433272
1002508,1002508,3,6,3,3,1,352000
1002509,1002509,2,13,5,3,1,185178
1002510,1002510,2,13,7,3,0,384034
1002511,1002511,2,13,7,3,0,200438
1002512,1002512,4,6,14,3,1,179822
1002513,1002513,6,13,1,1,1,273813
1002514,1002514,6,13,14,1,1,233089
1002515,1002515,4,13,12,3,1,323421
1002516,1002516,4,6,6,3,1,119568
1002517,1002517,3,6,9,3,0,195437
1002518,1002518,2,13,7,3,0,352984
1002519,1002519,4,6,2,2,0,329346
1002520,1002520,6,6,2,3,1,351718
1002521,1002521,3,13,17,2,0,378705
1002522,1002522,1,13,11,1,0,558743
1002523,1002523,2,13,17,2,0,829733
1002524,1002524,6,6,9,3,1,104944
1002525,1002525,3,6,1,1,0,228217
1002526,1002526,6,13,13,2,1,1594760
1002527,1002527,3,13,15,3,0,261590
1002528,1002528,6,13,0,1,0,489148
1002529,1002529,3,6,9,1,0,4135916
1002530,1002530,1,13,0,2,0,124165
1002531,1002531,4,6,7,3,1,79498
1002532,1002532,6,6,13,3,0,201311
1002533,1002533,2,6,3,2,0,655545
1002534,1002534,5,6,6,1,1,166417
1002535,1002535,6,6,2,3,1,307526
1002536,1002536,6,13,13,2,1,204088
1002537,1002537,3,13,11,2,0,2252051
1002538,1002538,6,13,13,2,0,194400
1002539,1002539,3,13,7,3,1,277589
1002540,1002540,4,6,6,2,1,1313319
1002541,1002541,3,6,5,2,1,938117
1002542,1002542,4,6,13,1,1,127747
1002543,1002543,3,6,0,2,0,126460
1002544,1002544,4,13,1,2,0,3711865
1002545,1002545,6,13,13,2,1,248868
1002546,1002546,6,6,13,3,0,616278
1002547,1002547,3,6,0,3,1,750225
1002548,1002548,3,6,6,3,0,280236
1002549,1002549,6,13,13,3,1,140535
1002550,1002550,5,13,7,3,1,496322
1002551,1002551,2,13,12,1,1,380244
1002552,1002552,2,6,9,3,1,477996
1002553,1002553,2,13,7,3,0,162600
1002554,1002554,2,13,1,2,1,258390
1002555,1002555,6,13,7,3,0,861235
1002556,1002556,2,13,4,3,0,211559
1002557,1002557,1,6,19,3,0,438131
1002558,1002558,6,13,17,3,1,243214
1002559,1002559,1,13,10,3,0,1195802
1002560,1002560,4,6,6,3,1,226526
1002561,1002561,2,13,15,1,1,376802
1002563,1002563,4,13,13,3,0,116138
1002564,1002564,3,6,20,3,1,588137
1002565,1002565,3,13,5,3,0,1527657
1002566,1002566,3,13,17,2,0,1473365
1002567,1002567,2,13,0,3,0,1803714
1002568,1002568,2,13,17,3,0,144223
1002569,1002569,4,13,0,3,1,152932
1002570,1002570,6,6,14,3,1,370864
1002571,1002571,3,13,17,3,0,398523
1002572,1002572,3,13,14,3,0,884306
1002573,1002573,4,13,16,3,1,773654
1002574,1002574,5,13,6,2,1,198206
1002575,1002575,3,13,7,3,0,1220867
1002576,1002576,1,13,17,2,0,1668105
1002577,1002577,2,13,7,3,0,198646
1002578,1002578,5,13,7,1,1,237189
1002579,1002579,3,13,15,3,0,397102
1002580,1002580,4,6,1,3,1,362448
1002581,1002581,2,13,11,1,0,2275397
1002582,1002582,2,6,1,3,0,142216
1002583,1002583,3,13,7,3,0,2095263
1002584,1002584,6,6,1,3,1,85239
1002585,1002585,4,13,15,3,1,587383
1002586,1002586,2,13,20,3,1,293708
1002587,1002587,3,13,7,3,0,166565
1002588,1002588,6,6,13,3,1,157429
1002589,1002589,2,13,0,3,0,962057
1002590,1002590,1,13,4,1,0,1564094
1002591,1002591,1,13,1,3,1,253385
1002592,1002592,5,13,7,2,1,2404672
1002593,1002593,6,13,16,3,0,956165
1002594,1002594,3,13,7,3,0,458181
1002595,1002595,1,13,4,2,0,994338
1002596,1002596,5,13,7,3,1,149041
1002597,1002597,5,6,0,1,1,233604
1002598,1002598,2,13,17,3,1,155753
1002599,1002599,2,13,12,2,0,1514697
1002600,1002600,2,13,14,3,1,306430
1002601,1002601,3,13,16,3,0,100908
1002602,1002602,4,13,12,2,0,111710
1002603,1002603,2,13,17,3,0,182061
1002604,1002604,2,13,0,2,1,381224
1002605,1002605,3,13,7,3,1,1114342
1002606,1002606,5,13,7,3,1,252319
1002607,1002607,6,6,0,3,0,370473
1002608,1002608,2,6,1,1,0,1269887
1002610,1002610,4,13,7,3,0,242827
1002611,1002611,2,13,3,2,0,2208222
1002612,1002612,4,6,3,3,1,143822
1002613,1002613,3,13,1,1,0,83007
1002614,1002614,2,13,7,3,0,186964
1002615,1002615,2,13,7,3,1,338735
1002616,1002616,3,13,7,3,0,187417
1002617,1002617,4,6,15,3,0,364470
1002618,1002618,1,6,4,3,1,116586
1002619,1002619,3,13,12,3,0,538966
1002620,1002620,1,13,4,3,0,1081068
1002621,1002621,1,13,0,3,0,1373091
1002622,1002622,3,6,6,2,1,228683
1002623,1002623,6,13,1,3,1,187791
1002624,1002624,3,6,0,1,1,1838542
1002625,1002625,3,13,7,3,0,664120
1002626,1002626,6,13,1,3,1,137004
1002627,1002627,2,13,1,2,1,2293978
1002628,1002628,2,6,2,2,0,924226
1002629,1002629,2,13,11,3,1,1896059
1002630,1002630,1,6,5,2,0,215548
1002631,1002631,5,6,1,2,1,388449
1002632,1002632,6,13,0,3,0,186054
1002633,1002633,3,6,9,3,1,236495
1002634,1002634,6,13,1,1,1,1517668
1002636,1002636,1,13,12,3,1,325871
1002637,1002637,3,6,20,2,0,272387
1002638,1002638,2,13,14,2,0,2407768
1002639,1002639,2,6,6,3,0,137507
1002640,1002640,3,13,12,3,1,150892
1002641,1002641,2,13,6,3,1,1732302
1002642,1002642,2,13,0,3,0,479881
1002643,1002643,4,13,17,2,1,2257604
1002644,1002644,1,13,15,3,0,155724
1002645,1002645,2,13,7,1,0,1521301
1002646,1002646,4,13,17,3,1,155441
1002647,1002647,3,6,11,3,1,160686
1002648,1002648,2,13,17,2,0,463215
1002649,1002649,2,13,16,3,0,883129
1002650,1002650,4,13,7,3,0,231740
1002651,1002651,6,13,14,3,1,833330
1002652,1002652,3,13,20,3,1,148803
1002653,1002653,2,13,7,1,0,173108
1002654,1002654,3,6,9,3,1,483829
1002655,1002655,3,13,7,3,0,317276
1002656,1002656,6,13,13,3,1,826685
1002657,1002657,0,6,10,3,0,129109
1002658,1002658,2,13,7,1,0,152550
1002659,1002659,3,13,14,2,1,901566
1002660,1002660,6,13,17,3,0,175649
1002661,1002661,6,13,13,3,0,376697
1002662,1002662,2,13,17,3,0,217418
1002663,1002663,2,6,4,2,0,841585
1002664,1002664,3,13,7,2,0,1835388
1002665,1002665,3,13,11,2,0,3853020
1002666,1002666,4,13,16,3,0,473788
1002667,1002667,3,6,6,3,1,136893
1002668,1002668,2,6,4,1,1,825610
1002669,1002669,4,13,0,3,0,563598
1002670,1002670,3,13,6,2,0,1234215
1002671,1002671,3,6,12,3,0,97311
1002672,1002672,3,13,7,3,1,332844
1002673,1002673,3,13,7,3,0,103716
1002674,1002674,2,13,4,1,0,776975
1002675,1002675,3,13,18,3,1,222535
1002676,1002676,6,13,20,2,1,1207239
1002677,1002677,3,6,7,3,0,176118
1002678,1002678,2,13,6,3,1,312933
1002679,1002679,1,6,4,1,0,1799869
1002680,1002680,2,13,12,3,1,1092703
1002681,1002681,2,6,4,2,0,889252
1002682,1002682,1,13,4,3,1,431036
1002683,1002683,3,13,7,3,1,1609354
1002684,1002684,1,6,0,3,1,1038327
1002685,1002685,4,13,7,3,1,1092613
1002686,1002686,2,13,0,3,0,85025
1002687,1002687,0,13,10,3,0,158882
1002688,1002688,2,13,17,3,0,635078
1002689,1002689,2,13,12,2,0,572983
1002690,1002690,2,13,7,3,1,87789
1002691,1002691,1,13,4,2,0,1674271
1002692,1002692,1,6,4,3,0,824204
1002693,1002693,6,13,13,3,0,731107
1002694,1002694,1,13,4,2,1,492268
1002695,1002695,3,13,11,3,0,295006
1002696,1002696,2,13,7,3,1,59105
1002697,1002697,5,6,17,3,0,296970
1002698,1002698,2,6,2,2,1,178868
1002699,1002699,6,6,13,3,1,453613
1002700,1002700,2,13,7,3,1,1455448
1002701,1002701,4,13,1,1,1,805831
1002703,1002703,3,13,11,3,1,755795
1002704,1002704,6,13,13,3,1,282167
1002705,1002705,2,13,1,2,1,180128
1002706,1002706,2,6,1,2,0,154255
1002707,1002707,6,13,13,1,1,96291
1002708,1002708,2,13,7,3,1,162853
1002709,1002709,2,6,0,1,0,116159
1002710,1002710,3,13,17,2,0,138199
1002711,1002711,2,6,4,3,0,198767
1002712,1002712,1,6,19,3,0,570488
1002713,1002713,2,13,7,3,1,149430
1002714,1002714,1,13,4,2,0,135858
1002715,1002715,5,6,4,3,0,418450
1002716,1002716,5,6,4,3,1,148243
1002717,1002717,2,13,4,3,0,156327
1002718,1002718,2,6,4,3,1,589149
1002719,1002719,2,13,12,3,0,645579
1002720,1002720,3,13,0,3,0,198777
1002721,1002721,4,13,14,3,0,165492
1002722,1002722,3,13,7,2,1,134071
1002724,1002724,4,6,2,1,1,894585
1002725,1002725,3,13,7,3,1,185421
1002726,1002726,4,13,11,3,1,480228
1002727,1002727,2,13,11,3,0,575735
1002728,1002728,3,13,12,3,0,318087
1002729,1002729,5,13,7,3,1,232311
1002730,1002730,3,13,11,3,1,895141
1002731,1002731,3,13,7,3,0,1655910
1002732,1002732,4,13,17,3,1,308916
1002733,1002733,4,13,17,2,1,523983
1002734,1002734,1,6,4,3,0,546792
1002735,1002735,2,13,7,1,0,122560
1002736,1002736,4,13,12,3,0,506097
1002737,1002737,2,13,3,2,0,1620533
1002738,1002738,5,6,2,2,1,509523
1002739,1002739,3,6,7,3,0,184097
1002740,1002740,4,13,17,2,1,981139
1002741,1002741,2,13,14,1,0,214430
1002742,1002742,2,13,17,3,0,539216
1002743,1002743,2,13,14,2,0,2196683
1002744,1002744,1,13,17,3,1,314780
1002745,1002745,3,6,1,3,0,997082
1002746,1002746,5,13,14,3,1,253570
1002747,1002747,1,6,4,2,0,679288
1002748,1002748,2,13,4,2,0,1320606
1002749,1002749,2,13,12,1,0,595666
1002750,1002750,2,6,15,2,0,987567
1002751,1002751,2,6,16,3,1,692045
1002752,1002752,2,13,15,1,0,1804636
1002753,1002753,5,6,20,2,1,2371512
1002754,1002754,5,13,12,1,0,484443
1002755,1002755,3,13,7,3,0,104448
1002756,1002756,1,13,4,3,0,1529744
1002757,1002757,2,13,2,1,0,729343
1002758,1002758,6,13,8,3,1,84566
1002759,1002759,2,13,7,3,0,90598
1002760,1002760,6,13,0,3,0,465228
1002761,1002761,3,13,6,2,0,2860008
1002762,1002762,5,13,16,3,1,388905
1002763,1002763,1,6,4,1,0,130376
1002764,1002764,2,13,7,2,0,1836033
1002765,1002765,5,13,7,3,1,1215292
1002766,1002766,4,13,7,3,1,606964
1002767,1002767,2,13,0,2,0,157025
1002768,1002768,2,13,17,1,0,529113
1002769,1002769,2,13,7,3,0,657992
1002770,1002770,3,13,1,3,0,281085
1002771,1002771,1,13,1,1,0,1456618
1002772,1002772,3,13,17,1,1,991272
1002773,1002773,3,13,2,3,0,634232
1002774,1002774,2,13,1,1,0,1566170
1002775,1002775,1,6,4,3,1,229328
1002776,1002776,2,13,14,3,0,1650916
1002777,1002777,1,13,4,2,0,4122533
1002778,1002778,6,13,13,2,0,602985
1002779,1002779,3,13,7,2,0,917631
1002780,1002780,2,13,17,1,0,209371
1002781,1002781,3,13,4,3,1,1895011
1002782,1002782,1,6,4,3,0,190844
1002783,1002783,4,13,17,3,1,335592
1002784,1002784,5,13,20,3,1,943352
1002785,1002785,6,13,13,3,1,605224
1002786,1002786,2,13,4,1,0,1864122
1002787,1002787,2,13,4,1,0,825143
1002788,1002788,6,13,1,2,1,873359
1002789,1002789,1,13,4,2,1,705297
1002790,1002790,2,13,20,1,0,819308
